x,y
-15.0,-1.0468028692439513
-14.9,-1.1166547835416956
-14.8,-0.9996623121135226
-14.700000000000001,-0.9857612920883699
-14.600000000000001,-0.8832127512343645
-14.500000000000002,-0.7779885786163901
-14.400000000000002,-0.8338409500836307
-14.300000000000002,-1.0169673015278575
-14.200000000000003,-1.3193480698687987
-14.100000000000003,-1.1871097511821997
-14.000000000000004,-1.1424723761373916
-13.900000000000004,-1.1344353087201346
-13.800000000000004,-1.0199036439726508
-13.700000000000005,-1.1286436621141505
-13.600000000000005,-1.0013027129655387
-13.500000000000005,-0.6622701054390137
-13.400000000000006,-1.0257552887841248
-13.300000000000006,-0.5332682934363553
-13.200000000000006,-0.5767384128397273
-13.100000000000007,-1.281181821488527
-13.000000000000007,-1.549105030297961
-12.900000000000007,-0.9935232985823903
-12.800000000000008,-0.9986770990427285
-12.700000000000008,-1.3688470196518656
-12.600000000000009,-0.9790582860160635
-12.500000000000009,-1.0889223777751718
-12.40000000000001,-0.8193372177280187
-12.30000000000001,-0.4668168240030431
-12.20000000000001,-0.7955386591475176
-12.10000000000001,-0.9899678320793522
-12.00000000000001,-1.2147423166439637
-11.900000000000011,-1.1874974955498916
-11.800000000000011,-1.3682201885481913
-11.700000000000012,-1.3234344820218575
-11.600000000000012,-1.2222157293431826
-11.500000000000012,-1.1202846602222634
-11.400000000000013,-0.688084051487724
-11.300000000000013,-1.0919723620884527
-11.200000000000014,-0.755234887020919
-11.100000000000014,-1.0555140866261028
-11.000000000000014,-0.6708570793751447
-10.900000000000015,-0.5832930858776306
-10.800000000000015,-1.0417378685065188
-10.700000000000015,-1.3660533990520813
-10.600000000000016,-1.2331427401757993
-10.500000000000016,-1.1710119015944653
-10.400000000000016,-0.9807884706528749
-10.300000000000017,-1.140018793208755
-10.200000000000017,-1.1558958551223897
-10.100000000000017,-1.0557362759134852
-10.000000000000018,-0.8850979630292043
-9.900000000000018,-1.0267663303867356
-9.800000000000018,-1.0468384232708248
-9.700000000000019,-1.1880623315768322
-9.60000000000002,-1.12899456448036
-9.50000000000002,-1.3035223224766381
-9.40000000000002,-1.2513508261749402
-9.30000000000002,-1.167313188027264
-9.20000000000002,-0.9820963583390048
-9.100000000000021,-1.099532218605817
-9.000000000000021,-1.0150957057865517
-8.900000000000022,-0.9238046558934045
-8.800000000000022,-0.6821286821468492
-8.700000000000022,-0.8364158688128216
-8.600000000000023,-0.7873395907980123
-8.500000000000023,-1.0495149046830112
-8.400000000000023,-0.8148940070498155
-8.300000000000024,-1.2614862582331718
-8.200000000000024,-0.8257853478205793
-8.100000000000025,-1.1134339621814138
-8.000000000000025,-0.9781255916625835
-7.900000000000025,-0.9615531084459915
-7.800000000000026,-0.8216566499729341
-7.700000000000026,-0.6945149579329015
-7.600000000000026,-0.8581360875809203
-7.500000000000027,-0.9814470393291879
-7.400000000000027,-1.2447120339958677
-7.300000000000027,-1.079378816818846
-7.200000000000028,-1.227453166002127
-7.100000000000028,-1.1454989343533608
-7.000000000000028,-1.0524325685461995
-6.900000000000029,-1.0568623226476557
-6.800000000000029,-1.059684201382665
-6.7000000000000295,-0.6603643462449391
-6.60000000000003,-0.7308158469259305
-6.50000000000003,-0.9040054259501956
-6.4000000000000306,-0.8705615317201194
-6.300000000000031,-0.6228883271368522
-6.200000000000031,-0.979721628331239
-6.100000000000032,-1.1418677079804123
-6.000000000000032,-1.4719283978633557
-5.900000000000032,-0.949783931492123
-5.800000000000033,-1.0898188165433864
-5.700000000000033,-0.6683652745294719
-5.600000000000033,-0.9176623491792761
-5.500000000000034,-1.035707732126316
-5.400000000000034,-0.5235484204944366
-5.3000000000000345,-0.6485157187261076
-5.200000000000035,-1.0536305143302458
-5.100000000000035,-0.821352309697118
-5.0000000000000355,-0.8248174715117729
-4.900000000000036,-0.9916415941162254
-4.800000000000036,-0.97360528730342
-4.700000000000037,-0.7808223826865248
-4.600000000000037,-0.8916610550880653
-4.500000000000037,-0.5922081710522287
-4.400000000000038,-0.9702979088596634
-4.300000000000038,-0.3787167434956215
-4.200000000000038,-0.7440661764887383
-4.100000000000039,-0.6527834066156589
-4.000000000000039,-0.6567885580271654
-3.9000000000000394,-0.8201634145582539
-3.80000000000004,-0.583532496963528
