x,y
-15.0,-1.167269659738142
-14.9,-0.6024509576377005
-14.8,-0.6259949855251715
-14.700000000000001,-0.8635864119391996
-14.600000000000001,-0.33131252900554686
-14.500000000000002,-0.8749352506865772
-14.400000000000002,-0.8346893905101703
-14.300000000000002,-0.7433255221185928
-14.200000000000003,-1.6767165358741771
-14.100000000000003,-1.3619994546932177
-14.000000000000004,-1.3496336466300496
-13.900000000000004,-1.449987274605376
-13.800000000000004,-0.8544938388719809
-13.700000000000005,-0.6300220504956775
-13.600000000000005,-1.6029297528517095
-13.500000000000005,-0.6199263229208961
-13.400000000000006,-1.1269094000371458
-13.300000000000006,-0.8561372223590217
-13.200000000000006,-0.5610157274441471
-13.100000000000007,-0.9382617365677798
-13.000000000000007,-0.903237300826138
-12.900000000000007,-1.2875677477632879
-12.800000000000008,-1.8302870673407219
-12.700000000000008,-0.7205758003802152
-12.600000000000009,-0.9959671465594141
-12.500000000000009,-1.055198520768809
-12.40000000000001,-0.4049765574319639
-12.30000000000001,-0.9095632370126321
-12.20000000000001,-0.7067912967880268
-12.10000000000001,-0.4813422143848674
-12.00000000000001,-1.3141748156865534
-11.900000000000011,-1.3480553643726567
-11.800000000000011,-1.2546315958473524
-11.700000000000012,-1.3849910016944316
-11.600000000000012,-1.1708126092014342
-11.500000000000012,-0.7945151769042219
-11.400000000000013,-0.8929250182148115
-11.300000000000013,-0.8085351972826307
-11.200000000000014,-1.1491801115669134
-11.100000000000014,-1.072551782725401
-11.000000000000014,-0.8228130525677115
-10.900000000000015,-1.2598139139652147
-10.800000000000015,-1.3669983309112843
-10.700000000000015,-1.0290038532555716
-10.600000000000016,-1.2422167014480507
-10.500000000000016,-1.696670899128081
-10.400000000000016,-1.2865150032022556
-10.300000000000017,-1.3271533767070365
-10.200000000000017,-1.0254826939814667
-10.100000000000017,-0.6359371452968574
-10.000000000000018,-0.9308162623036585
-9.900000000000018,-0.8365747354494331
-9.800000000000018,-1.426219888487585
-9.700000000000019,-0.6522782923804926
-9.60000000000002,-0.8856993895074095
-9.50000000000002,-1.4270608931475495
-9.40000000000002,-1.066553142002993
-9.30000000000002,-0.9223373311215122
-9.20000000000002,-1.2719312349244685
-9.100000000000021,-0.7901955265315959
-9.000000000000021,-1.1121959014400558
-8.900000000000022,-0.9702852454492399
-8.800000000000022,-0.9049766707058314
-8.700000000000022,-1.0661998845739697
-8.600000000000023,-0.9539011243709971
-8.500000000000023,-0.8210768216301889
-8.400000000000023,-0.8528386252099049
-8.300000000000024,-1.2038066620187218
-8.200000000000024,-0.9313289981886592
-8.100000000000025,-1.2848685150467651
-8.000000000000025,-0.6677719145434096
-7.900000000000025,-0.7152473165218898
-7.800000000000026,-1.4312844324056522
-7.700000000000026,-0.9723657911817292
-7.600000000000026,-0.8280495375509487
-7.500000000000027,-0.7175866650709662
-7.400000000000027,-1.1189787222183127
-7.300000000000027,-1.0924123690751215
-7.200000000000028,-1.3081724364469733
-7.100000000000028,-0.8456370846613359
-7.000000000000028,-1.257912048020675
-6.900000000000029,-0.8831870957061013
-6.800000000000029,-0.9398011550108606
-6.7000000000000295,-0.9193416926869667
-6.60000000000003,-1.058659096586469
-6.50000000000003,-0.375732647687695
-6.4000000000000306,-1.0231005867469272
-6.300000000000031,-0.8614142366297781
-6.200000000000031,-0.7778284457712111
-6.100000000000032,-1.0868771600145555
-6.000000000000032,-0.5073820223405426
-5.900000000000032,-0.7889838394811122
-5.800000000000033,-1.2225410882725276
-5.700000000000033,-0.9967968911648013
-5.600000000000033,-0.5643576282188667
-5.500000000000034,-0.1814248629074816
-5.400000000000034,-0.40997538660263794
-5.3000000000000345,-0.5525635509170003
-5.200000000000035,-1.2070904747575935
-5.100000000000035,-1.0093850197700143
-5.0000000000000355,-0.970875707786447
-4.900000000000036,-1.2263535424587513
-4.800000000000036,-0.8815952617987742
-4.700000000000037,-0.3818646118078898
-4.600000000000037,-1.068386686411982
-4.500000000000037,-0.17465702744401246
-4.400000000000038,-0.5830997148081742
-4.300000000000038,-0.5227240435756035
-4.200000000000038,-0.5643929998648873
-4.100000000000039,-1.0332977716201939
-4.000000000000039,-0.9061597887250558
-3.9000000000000394,-1.019629649010038
-3.80000000000004,-1.1663142914080578
-3.70000000000004,-0.9152491930704862
-3.6000000000000405,-1.3818784192052016
-3.500000000000041,-1.1201348083587304
-3.400000000000041,-0.26101557929941016
-3.3000000000000416,-0.8455866501490115
-3.200000000000042,-0.4854472581695742
-3.1000000000000423,-0.45620403900275186
-3.0000000000000426,-0.7419385596708593
-2.900000000000043,-0.9964647395249074
-2.8000000000000433,-1.1396567348446531
-2.7000000000000437,-0.5821017285467465
-2.600000000000044,-1.328239607460182
-2.5000000000000444,-1.0666841356543175
-2.4000000000000448,-0.6394292348671561
-2.300000000000045,-0.45633810481589077
-2.2000000000000455,-0.38502345416472655
-2.100000000000046,-0.07966567916766171
-2.000000000000046,-0.34731701087556044
-1.9000000000000465,-0.20128977918905055
-1.800000000000047,-0.058180728974595974
-1.7000000000000473,-0.7142308290136721
-1.6000000000000476,-0.581749718327669
-1.500000000000048,-0.8926774940200775
-1.4000000000000483,-0.35118929322924164
-1.3000000000000487,-0.3721426051490244
-1.200000000000049,-0.5370913250064364
-1.1000000000000494,-0.3691369579550582
-1.0000000000000497,0.1690734548436867
-0.9000000000000501,-0.24769990278095244
-0.8000000000000504,0.049273978358836304
-0.7000000000000508,-0.34455626919456517
-0.6000000000000512,-0.430133648669575
-0.5000000000000515,0.3753921833475664
-0.40000000000005187,0.12233326075625486
-0.3000000000000522,0.20575278847792322
-0.20000000000005258,-0.23896886085345015
-0.10000000000005294,0.7127740056274372
-5.3290705182007514e-14,0.5211669415387908
0.09999999999994635,0.3007400508700638
0.199999999999946,-0.02425770200269553
0.29999999999994564,0.26815069943504233
0.3999999999999453,0.4254277135793155
0.49999999999994493,0.39337070724075796
0.5999999999999446,-0.042479907299224406
0.6999999999999442,-0.009642900734220028
0.7999999999999439,-0.3028599864232311
0.8999999999999435,0.046230777864410724
0.9999999999999432,0.11039649555075268
1.0999999999999446,0.39558639017258385
1.1999999999999424,0.5371346999680472
1.2999999999999403,-0.26360816003468335
1.3999999999999417,0.7132758520352939
1.4999999999999432,0.7404778341668109
1.599999999999941,1.176769694439134
1.699999999999939,0.8582904251336995
1.7999999999999403,0.2894027440752696
1.8999999999999417,0.35697937093208315
1.9999999999999396,-0.05066907249700753
2.0999999999999375,0.17004379922591703
2.199999999999939,0.6515229315020965
2.2999999999999403,0.9887977410483775
2.399999999999938,0.9316462880064351
2.499999999999936,0.5652002631688602
2.5999999999999375,0.6280290378886095
2.699999999999939,0.6949263394484382
2.7999999999999368,1.359790198054942
