x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y
-4.746080385096896,-2.934488263833142,-5.4423785909027345,0.04308878935218807,4.221948742144711,-7.207046763846674,-6.9163663053538365,6.586295473220744,-5.571651856933981,-5.378683293023179,-9.198596181244216,3.6791153178744658,-6.27801325539415,9.348641801952269,-0.3292806160326016,-3.6460912126461125,9.519724324575943,0.12415872487567015,8.970649179328511,5.687805576425056,-69.6658808582271
-5.748705940554419,-6.835789955491771,-5.944531396831703,-0.9938283924440867,7.430386158966286,7.79692903568564,2.6845635186841843,2.952268044148397,-7.833667642986654,-6.930044544369514,-5.48704936355997,-2.824033389148801,-0.5552551429862369,-2.5050344514951073,-8.259354142970423,-4.2151341235359645,8.456431391670431,-2.2978504605501504,1.228200898295416,1.0264195014019677,123.76466749357434
0.5257588479448838,-3.7492909535142305,-4.013500739706535,-2.1586111662939196,-0.5208378878410116,6.57595776538145,7.863448814531676,-2.0346874709759355,-5.528567345702129,2.041844979878661,1.769609045750208,-9.053731618930431,8.984724405291985,5.388094331125,-7.285768245889781,6.473996097292119,-7.991423481795175,-5.071664182003037,1.2866639396647592,3.7806011150182215,142.368038106193
-6.005390718708061,2.2072709770332324,1.4983215553572293,4.671505381059642,-9.054869168813193,0.40209877348399203,8.608538153564652,-2.3722505803618184,-9.257069819721814,-0.05061377115809229,8.213740648522322,-0.9987291212495819,8.874512695040796,-2.960424344640802,4.592237284985433,-0.736026083244461,-6.123447921647016,-7.031535743510586,-7.587475098398599,5.605288062682517,-48.15498985056888
7.548273934168538,8.728131253513261,-3.951830091340673,6.080530631768177,-1.507861996122216,5.182675464904417,6.159809702299036,-6.630487433452146,-7.655827338983694,6.8506322984435535,-9.60799383954344,3.9852354618321932,-2.4934261381522287,1.939877916306374,-5.803923335877503,-6.543228693967926,-3.7563504598472726,-8.697488947060002,-7.518774471232175,-5.790637645194973,153.94582679357018
1.6021797741572907,6.361153763081987,8.039736014464378,0.18262037702657175,-5.8489014872988765,-5.931315547857842,2.1731875397864364,-7.817469801671997,7.210385854426189,8.049267589417695,9.540573743869455,-2.1561889390470785,-0.18151203944839622,-4.114698205273683,0.916222048244645,4.338300940620698,-4.980658822233157,1.3380207890191453,6.402676479080625,-8.191099516139921,3.362504045919678
-8.885769561848711,0.33541339562749783,-7.187372329778268,-3.9767961388586937,-5.555359630110203,-5.099316385613344,1.7204137623278708,-2.539071935902135,-6.3577012362662755,0.025924022400662494,5.32216531456762,-6.409670745687772,-3.601608619934929,-7.115434424313197,0.7086226733120284,7.135442959001033,-7.840176615853118,5.940169827691994,-2.606921450303677,-4.302117281645748,-45.84210154548663
-1.3498954722326477,7.313875259018911,8.432594992231614,-3.5509367743103626,4.181879048360697,0.4205175279402589,6.678953126054349,9.993407189002866,-5.3867668066459595,9.350299306213476,-8.20071229423052,-5.982615869119288,-2.6232144415994307,-4.757213539703084,-2.815657300521175,1.804424082033778,-2.6492076746811755,3.399286558410317,-7.258730055462273,6.593264707992322,7.205832023417447
6.221844197887712,-5.94830837637101,-8.992855782332853,-0.0290979348805962,-2.253465682936291,2.5741020703831214,-1.4433568747211467,-3.231398631461264,-5.189519410886625,2.4624641576364503,-3.427083324998814,7.450108286958216,-3.5547193223167906,3.4867572497118857,2.931980054662235,1.0444756363753775,-5.128477122224067,-3.281820945864946,-3.313784656604244,9.549575180220572,10.602196441957531
7.358979532019632,0.7998544542723849,0.22411441060583392,4.503890950458802,6.488397717669159,-8.103616869563105,5.739114943077563,1.4805940193071283,-1.9975694759629334,2.4070284303475216,-0.9925138979047468,7.132736318306257,-9.506252615413647,-4.894009453173571,8.821626850599642,-2.1589823923378404,6.317229483116044,-9.78903179770192,-5.880736534395561,-3.758771898512954,136.37559450891067
-7.250814852347496,0.9313981007290302,-5.625588721183544,-2.6218448154651757,-9.855108126402572,3.0750699144410163,-9.419275978824173,2.675356003102433,-1.1959103860777631,5.827064863583967,9.917021111283706,1.5447598209017084,3.6023627988483966,-6.011680842022877,-0.29847500567931284,-6.55508438070294,7.791307390933827,-8.76208648083484,4.176502944913636,1.1821373373078892,-74.78520849913242
-0.1741490108657917,-7.45666282354442,-2.8782156772510303,-3.536343056235209,9.179768140555517,8.700643747463815,6.707145498544843,-5.008431012956436,-6.395384243798887,2.410606287198476,-7.273316700432213,-0.13088867939643833,-2.0810392718992947,5.000159717808824,-8.312238705215137,5.357597814091939,-7.873888862684744,-6.158151131474822,-4.225452250685988,-9.795777960138006,105.73249301949753
-4.857357982532853,-5.040120575013727,-5.757848121928424,1.14196583824706,-8.324139938727985,-5.644787641624602,6.751783763054714,-4.200076349279993,-5.581618312623046,-6.584174485899748,-9.39273862324298,-3.1336684034575057,-8.59226486057957,-1.5624465164576264,0.7993025397616194,6.432276538664329,-3.541031224032423,-8.245256632178357,3.9770672100343862,6.8808260146451055,68.58839020002567
3.468281645643561,7.455476135962414,-9.740731312066764,-4.0326563910714475,-0.9573134678516446,8.487845487971668,-5.364557527766016,1.841983928767739,-1.653631234377272,9.507802069971568,-2.3903981356089847,7.648808195800029,5.634955920611928,1.660666839105554,-5.210010066993334,6.93590497156962,-1.3071261957993592,-5.809437171769549,-4.813695261117312,-6.190760103835739,-122.7181258742761
-5.150398886787624,3.66552218967902,2.5039630448896073,-1.1101356538839706,4.775777785714926,-1.5441935767959194,4.729527072302687,3.7899361467840897,3.6915602572635926,-8.490624988529259,1.8253144146009497,4.7606684303959526,2.802020406184635,8.514403911795089,-0.461792485465935,0.6692130273039449,-7.185003050632661,6.06923562248889,-5.6115838396828766,-3.751641852931911,-100.82536564847534
