x1,x2,x3,x4,x5,x6,x7,x8,y
-0.4272754001159349,-2.8485036454016255,-0.8251000044036196,-2.0961779622972685,1.1751351480064347,-2.8756181456930543,3.6015091059817275,7.842537665681859,9.782374584311
0.20871748336165208,4.848164072199431,1.4675705489058402,-1.065471305227308,2.0951863181882135,3.8968673422159883,3.2328081300732308,1.6454520166202533,12.956269976959604
0.5729047242246113,2.4491137481498404,0.9868703146751292,2.3727345761562244,3.5832480263607565,-0.8799863832001202,5.852551938236644,4.12995275025715,11.51001268282711
2.618396041883706,3.5811220945160116,2.3390223250204265,1.67510710313576,-4.937228749893739,9.841216340000418,11.136200828102233,1.6179347506484836,23.319326707163203
-3.7163512102058007,-4.587974521980891,0.6336111970217848,-3.815380805116866,3.3218378698969264,15.444383876196913,-7.104602634416866,9.89151172775299,26.17883293563381
4.214399734205665,0.41755865940940584,-4.9114298218103585,4.347302595522265,1.5010311701233867,0.7009036528019225,-6.668784378925142,22.450468177598623,20.916631058617522
-4.997637568049321,-3.445810833086449,3.0928383374762856,-1.3307268439914743,-2.6517911919129613,16.668012788836485,-10.747608749850126,0.7520463829660538,-0.8140462420685015
2.4803908047329735,-2.9712051638636305,-1.5678336097468004,-3.623679150386735,1.845037086881912,-4.6307696398531935,5.115319894289295,16.946037580084415,17.163253309406876
-4.700198194754412,-3.1806031026423964,1.4253649641761088,-0.6426336503389223,-2.3533460042337326,11.447275446961575,-18.22470630889071,-1.6344619998651633,5.115710884701897
-1.1530399080472087,1.113435072053118,0.7088272287238393,-4.02054369158651,-3.125346300580131,-3.096032344602566,2.9646113972738344,19.991578383306976,19.60880719152362
-0.09276317237111442,4.13829415875354,-2.6442814144597704,2.48441750637226,2.10377743452704,-2.755187400914585,-9.972733541334925,7.585020771525562,-9.521869965473101
0.5828402054580284,4.393634991684619,2.518831481859756,-0.5309350205992462,2.535670289751504,3.7776018207303252,10.868039383714049,-0.7751704495053497,19.131652206710363
2.1170421929437566,2.9234912631867065,-0.2315337340393171,-1.424879061076667,-0.025353374019610797,-1.8560779113881463,-0.6663425488412267,4.565874552782967,6.1731172498152205
-2.0756282127294012,-0.8755589979681266,2.4068276998588045,-0.7560736492587319,0.6298780292082373,0.7941549225489637,-6.649383509617552,-0.9682162213594988,-1.1178011132841355
2.323144403613277,-1.8479735988073664,3.2065625247307175,0.9520726854097852,1.1971830285177596,-0.5989742281658992,-4.187662358902537,5.100585991838586,-11.224940646302361
3.8492494990352224,1.200360435618144,-0.018935631786597185,0.7737776314214688,-0.7946582278568552,4.990831656916777,-1.6896958778230866,-1.5080928917050738,4.241704061179293
-0.03678399946337141,-0.3696897024697998,1.886219451181983,-4.980040755466092,2.4642337392896794,1.8669647249746122,-5.060544858786708,33.97726906029584,28.71151790429891
3.984512389269213,3.208909478309259,1.669635035386582,1.8724284820032278,-0.05989367377968069,7.327646191281626,7.9525637064422465,4.287848032893774,22.196075264343825
4.090923142537514,2.806503745511458,3.528821128191229,1.7876146086355487,-3.38928163945294,8.064501327168722,13.38044786382426,3.9337010291372563,27.728743915382726
2.8995068989226533,0.7459676373416659,0.30354573591122946,0.8612499027437659,-3.3812507306492865,1.1900623512389141,-5.5079719053405265,2.54501784360452,2.8997458223952854
-1.7356893940766094,-2.015524971471796,-0.2530985194453814,1.9011170761418423,0.8987268884906925,5.127815816189537,-10.229058715940454,3.4318182190504816,7.806197965328203
-4.297111513610721,1.0522068902314583,3.972538860019494,2.702653587519608,0.7754739582747945,-3.0523333190782935,3.1245607346065047,6.778140023425054,11.637184728610844
-2.1059244724262625,4.814738411201864,4.20973486436003,0.9853517350947172,3.48613577978945,-9.511684844849261,22.690727471820786,8.034834293050322,24.166239226557884
3.2333670308644695,1.2720811631525786,-2.3273590278596767,3.689541840758075,-4.452252593228035,4.4029635578157595,-10.530014315593377,19.26004181684292,15.002257709222006
-3.9883858707831186,-3.385286811537288,-0.6730243861000851,-4.583414046930666,1.6362111430991657,6.0208836079543016,4.437008280158864,26.372674982948244,39.06876883696165
-4.343421428963894,4.603583082563231,-1.9446102004225452,2.303005360564068,4.696354952203697,-15.240704363670593,-11.577036969918757,7.561997481651754,-22.639087081072404
-4.518921131343721,0.9260848019831354,0.471822187305464,4.766346961307704,-3.9478965331932736,-3.5425872370811735,2.3017648058341558,23.086609504256902,24.70345978972636
4.034220285988182,0.9409678946776943,-3.6443958140074093,4.198113546943054,3.371127177596616,2.6445830632394722,-8.084723722677737,19.91103777631811,18.859489712047147
