x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-3.3043353820635013,-2.286998373210251,4.285791093349957,2.0319931466704046,-0.4563973813169362,4.9789619736389366,4.134524126936576,-2.541536921066254,0.1876594064886543,4.237002527066176,9.573618687515712
1.8687735837029305,4.600971788012842,-3.2432037590785034,-0.9504179665058308,-3.674078987321784,2.6451436637946077,-2.3230883064732932,3.2550249686716306,-1.8265343548008528,-1.5177105664669432,18.892859602419374
-2.2765006182719425,1.271685978556115,-0.44886402286526206,2.612584263756461,0.7921964121989733,1.6830789728172295,1.6112944903540418,-4.090380226583896,-4.709530644501633,4.913549607151369,8.235095125878878
2.609097994345589,-0.40108010288408913,-4.4274080336411945,-4.497955979241366,-3.6190579168337833,4.70551645348991,-0.8393613309709602,-2.776230742838436,-4.888580971037597,4.532879315094467,2.0418958538039815
-3.425789882470168,2.294171647541222,-1.775820046514803,-4.81959130441497,1.4562577090931779,-2.5001540345494675,-3.0682689345020875,2.6269444127441695,4.034069331406808,0.35711395913273414,13.280095945253116
2.5273573402889413,-1.8370631291770878,3.007897694797336,-0.5606964605134044,4.359255781469432,0.7739967692686243,1.73224334663686,-1.7443328877482225,-4.422764248169974,-3.9815337022063,-3.63717965641176
3.8926044954560783,-4.897463451054479,4.680380008869294,4.548939124592856,-1.2389548344874424,-3.8315861844051504,-2.5171056963501224,-3.8164570101562356,-3.084701973647903,-2.120883544583463,-18.220164677301796
1.8469001158976166,-3.5264801019071434,-0.13132450866463152,2.906939342054037,-3.1398433556911796,-1.5478570575752193,-3.984410528001953,4.386197973044435,3.9963633496370736,4.938348461598011,-13.850743357558814
4.953547081007104,2.4003091047831404,2.7492449884656525,-3.7041747406079217,-1.844948261525822,1.915855264338072,-1.762466678136935,0.4334145466367465,1.8150363738878719,1.0445042856862594,9.750319834582616
1.366415415527297,1.4354444741140355,4.828133636021661,3.453314601280418,-0.7130598196167135,2.779892634999671,-3.5579430271038337,-0.7779241404394028,2.904274544718323,-2.1048929428385152,9.873670791135545
-2.704350374457248,-1.0503126145645325,-1.4181040766902364,-4.565791299675248,4.365963507136714,-1.2813902942328337,3.002262447651365,-3.058718088056663,-1.2951862709170356,0.3915750250117913,7.666748376406905
-2.360808402117891,4.41778347597546,-3.498984483765958,4.112439021884205,1.2521656960457186,-3.6285412392428196,-3.56699051203066,3.838380542557365,4.26646842576163,1.8019798787649162,17.31999809304746
1.5208894654251859,4.726798782752747,-4.117462297145675,-3.2443656412850554,-1.4882767890553072,1.0767790409717737,4.863028802751902,0.3351303141326065,-0.9982860358198398,0.11372905275649625,19.642909582542
2.1467628889700796,3.637909624432023,-4.994369759305535,-3.8415471151625766,-2.611751892601195,4.151830364258995,4.610272212641117,-0.6882391573480753,0.01456507010015784,4.535738807434646,16.616341319003517
-3.7113731971493014,3.7159529851615396,-0.010052768669597256,-2.7442842195400097,-1.5186554333325564,-0.851747653501417,-3.7866863995116873,-2.0847089987064074,2.836113348426979,2.33346082124908,4.541809930081457
4.433579879646249,-4.055897866497898,1.5070210631805594,-2.609367623664994,1.842821131624996,3.4313215567450506,3.5134240499212517,-4.614848134165453,-0.6357500975203401,3.743198053915176,-18.761506181090965
-0.22489727010575145,0.6137151599550359,-0.42698136169393663,-0.3927513480427445,4.679680649911809,4.755412774983647,-4.521730049602826,2.9512175908712326,3.413844512280722,3.024284138554103,4.515592208800019
0.5833861360188379,3.191123665599857,1.9566969061487978,-3.3437458363297647,-3.5910496731725483,4.7939537310787035,-2.0666045466707894,1.783271662184581,-4.092083297062411,-1.5878536874660054,13.591105862852572
-4.615035931815582,0.7639941632291078,0.14280696843323337,-3.9542145569758302,3.015505156012324,1.7519882990081364,-2.4610742187891352,2.853045374416622,-1.6060712677449196,-1.992972631977219,7.930869618027995
2.0969415695340192,3.65503562722923,3.0697188745110324,0.43027712840757815,3.090726398798747,2.2723107030955667,4.586921545613539,-0.996548240411598,2.273372675497929,-0.1455557376824359,15.702304524551412
-3.8157708817475324,3.739873812041184,-0.15997429488639803,3.671480013387038,-1.049670670554005,-4.315246244839401,2.366557265792549,3.2957863889703027,2.7420593054096907,-0.43641625607145595,10.100853329797587
3.0389057446088543,-1.3798730173072125,4.769493735549485,0.16386739942199657,3.400694317109041,3.4050212960700286,4.568113358085839,-1.9004795415889597,-1.9393188734394542,-2.972131949246497,-2.159685065844231
-1.855181226944107,1.7632535496828794,4.880449553119794,1.111816041033884,1.9081764771117253,-3.4113581941000772,-4.992535922223462,2.8230489010051487,-2.1570797399632924,-4.501184596059005,13.454115817125956
-4.813185073765003,-2.892475472112311,-0.6676784958129547,-0.5148816822584825,-0.08104750061115862,2.9082400820513143,3.8154242217106464,-0.7673747024141253,-0.9956535153895931,0.5533499106110682,9.150697189474506
-2.054359856085586,4.9712897627352,0.9864681142862359,3.406159003099404,-0.9309297461600963,4.695701074029742,2.8292862430440167,-4.372912911767388,0.9785147099158022,-1.3583451274271963,15.798585771808698
