x,y
-15.0,-1.1877554044607952
-14.9,-0.9232042208289608
-14.8,-0.8920477967885548
-14.700000000000001,-0.7368992873052603
-14.600000000000001,-0.5336509794730998
-14.500000000000002,-0.9029518445604053
-14.400000000000002,-0.878157725150674
-14.300000000000002,-1.1274029761490112
-14.200000000000003,-1.1139465471383119
-14.100000000000003,-1.47012826272849
-14.000000000000004,-1.264744995324015
-13.900000000000004,-1.250260482678425
-13.800000000000004,-1.241150150803003
-13.700000000000005,-0.9642667863460906
-13.600000000000005,-0.8788735579915443
-13.500000000000005,-0.7423523284063498
-13.400000000000006,-0.8558327452052286
-13.300000000000006,-0.8736709564016562
-13.200000000000006,-1.023804854798112
-13.100000000000007,-1.148664616180008
-13.000000000000007,-0.9123555782874436
-12.900000000000007,-1.2716258887628646
-12.800000000000008,-1.0859063205777653
-12.700000000000008,-1.2014651958226847
-12.600000000000009,-1.0266405359493438
-12.500000000000009,-0.8750814616385737
-12.40000000000001,-0.7659833718405797
-12.30000000000001,-0.79473821672531
-12.20000000000001,-0.8782560504004295
-12.10000000000001,-0.9415124061494295
-12.00000000000001,-1.2000196917905221
-11.900000000000011,-1.1572377890967553
-11.800000000000011,-1.2098285041596286
-11.700000000000012,-1.2948366977028207
-11.600000000000012,-1.1342726188957133
-11.500000000000012,-1.0938721723901499
-11.400000000000013,-0.8991617443547715
-11.300000000000013,-0.7047313126885336
-11.200000000000014,-0.922994016844105
-11.100000000000014,-0.928723087253216
-11.000000000000014,-0.7700235178703088
-10.900000000000015,-0.845378797666224
-10.800000000000015,-1.080792482449071
-10.700000000000015,-1.3467187186015859
-10.600000000000016,-1.228000862905621
-10.500000000000016,-1.4158176864123075
-10.400000000000016,-1.1717598754890766
-10.300000000000017,-1.078320526919482
-10.200000000000017,-0.7991710950269677
-10.100000000000017,-0.7581898363472152
-10.000000000000018,-0.8975404280521306
-9.900000000000018,-0.9610866085188648
-9.800000000000018,-1.0158689257920381
-9.700000000000019,-0.9553935695335074
-9.60000000000002,-1.2152298450329913
-9.50000000000002,-1.4064159746411788
-9.40000000000002,-1.0264354060437764
-9.30000000000002,-1.2882085709132023
-9.20000000000002,-0.9555681605880422
-9.100000000000021,-0.7714370334460694
-9.000000000000021,-0.6584267433057138
-8.900000000000022,-0.6782764676472629
-8.800000000000022,-0.7930077438221002
-8.700000000000022,-0.9054795221119271
-8.600000000000023,-1.118124025445764
-8.500000000000023,-0.9396391228418963
-8.400000000000023,-1.1345915103265323
-8.300000000000024,-1.2694752601164725
-8.200000000000024,-1.0771385297615923
-8.100000000000025,-1.0565912609854133
-8.000000000000025,-1.0146235655124345
-7.900000000000025,-0.7519429297765813
-7.800000000000026,-0.9532817025019085
-7.700000000000026,-0.601205604068431
-7.600000000000026,-0.8121241271336831
-7.500000000000027,-0.9395083244078346
-7.400000000000027,-1.028938260137697
-7.300000000000027,-0.891896880650132
-7.200000000000028,-1.2634606256439014
-7.100000000000028,-1.2100513796607975
-7.000000000000028,-1.2884520966987438
-6.900000000000029,-0.9362221945700375
-6.800000000000029,-0.904851407638881
-6.7000000000000295,-0.7974763857823304
-6.60000000000003,-0.7583669650922414
-6.50000000000003,-1.0088863186977477
-6.4000000000000306,-0.5621547254024366
-6.300000000000031,-0.7016894680975544
-6.200000000000031,-1.1729353311844082
-6.100000000000032,-1.2101741767239056
-6.000000000000032,-0.9982495554435481
-5.900000000000032,-0.7961528074423144
-5.800000000000033,-0.9687735424786694
-5.700000000000033,-1.0764549553306058
-5.600000000000033,-0.8427478297994216
-5.500000000000034,-0.7604966734045963
-5.400000000000034,-0.8229135635692258
-5.3000000000000345,-0.7424236038632259
-5.200000000000035,-0.6190852047005965
