x1,y
-10.0,37.98498363018768
-9.6,32.82093402955477
-9.2,35.822960447975454
-8.799999999999999,32.76482312163934
-8.399999999999999,26.273281024014864
-7.999999999999998,30.08278642283179
-7.599999999999998,23.017050356547642
-7.1999999999999975,30.3161365577176
-6.799999999999997,22.34208933203567
-6.399999999999997,16.287894671680597
-5.9999999999999964,16.87433091210608
-5.599999999999996,21.219256237709672
-5.199999999999996,11.564544229709519
-4.799999999999995,12.107785815589748
-4.399999999999995,11.140874291027623
-3.9999999999999947,11.373689283636551
-3.5999999999999943,7.907779465590494
-3.199999999999994,9.42512400209153
-2.7999999999999936,2.799661302596476
-2.3999999999999932,3.9754782610920962
-1.999999999999993,3.3448510162913183
-1.5999999999999925,-2.5833797141273895
-1.1999999999999922,0.8205821782211653
-0.7999999999999918,-3.3535286736868404
-0.3999999999999915,1.9363075751992709
8.881784197001252e-15,3.190979310509602
0.40000000000000924,-3.720225727976211
0.8000000000000096,-2.023679426057924
1.20000000000001,-2.9007613042862044
1.6000000000000103,-2.2634785282462637
2.0000000000000107,-5.346601268525291
2.400000000000011,-4.909285230073241
2.8000000000000114,-9.040981959752783
3.2000000000000117,-5.041245137359842
3.600000000000012,3.264595665904877
4.000000000000012,-4.373503043404543
4.400000000000013,-9.958415006414043
4.800000000000013,-5.2768414925801075
5.2000000000000135,-9.58265989128177
5.600000000000014,-4.620872950710496
6.000000000000014,-2.962396653521921
6.400000000000013,-7.497259953864562
6.800000000000015,-7.697332588995158
7.200000000000017,-7.618058802134123
7.600000000000016,-6.7779738634265305
8.000000000000014,-3.9127640576894667
8.400000000000016,-3.3656501152118765
8.800000000000018,-5.392966294754311
9.200000000000017,-2.2487645072742977
9.600000000000016,-6.501476921671522
10.000000000000018,-7.0104484093587045
-6.608670764127003,27.40016628299519
-4.573996746420502,9.891749276775961
8.571582186699914,-3.8442519694737687
4.063986293340809,-9.544168826849706
-0.9127947626338724,-1.3896070926669963
9.957923947277873,-7.537363301014375
8.269048253873152,-7.108926267232632
-5.083073842132508,14.52820200648302
0.3753188129773086,-5.221876875562391
8.474005054132352,-2.762199003042586
3.737547167405861,-4.878106562760978
9.201943576025684,-16.92103262305254
-6.486407518157007,9.107865017192095
-1.9008359330116615,1.1921276812698647
-7.348157974643568,21.738363956467026
5.2902873275892155,-7.428411199166899
-4.6461766129465865,9.1777000787376
6.510049937343261,-5.496648378605588
-3.6530687096017056,10.829198176246772
-3.0354211329338865,4.878539558924313
-4.553001236543885,15.040315377935524
2.54337195711223,-5.856787523379104
-0.8977280457305241,6.623304330048693
5.225168527512922,-3.138168342320729
1.5843928243979466,-2.899236157295193
3.366157945634459,-8.872149780590405
3.2225889807080836,2.7687859612711927
-8.180760453167792,31.40699751703066
-9.419061289003267,31.63025681248983
9.827099214302738,-4.935756690094615
5.218195988691178,-4.817706235454873
-0.8021602057681783,-3.4661973029561715
-8.854816067282389,34.62799792262051
-8.995911958482733,33.3890651599573
-7.238115833667567,18.086617180587368
9.41103290697982,-14.110777584943996
-1.6787226619419204,3.9057639677102047
-5.552461485676872,14.856899043690664
-9.777161942075194,38.47218776297713
9.065758630188935,2.7444052575342868
-6.851579764940336,19.81308263040999
4.588343295082444,-3.6601203880714923
-3.551640093029606,7.843271330386587
-9.63918260882994,36.541871165850864
2.9125154181863557,-5.54070627020303
-5.000308069098935,12.162639657770844
-6.136537869004175,13.908601699703356
5.253888825488339,-5.162437819465753
8.068138662813617,-0.6657588623841333
0.7142279182654683,1.5783271212560592
5.054714680577883,-10.87013165873234
-3.6741262583541756,1.2782749808112923
6.015795389594672,-2.4389733667937143
-1.1213929210268088,-4.035778011712081
8.718511562938865,0.22697080409851722
1.5479935385372485,-3.7959450045038823
3.46448669327372,-3.728307308765552
-3.488665775496445,2.6668520008424226
-8.845528496339949,28.381202503953553
-7.9630674044126,23.693538451358126
7.785208990912157,-6.064560948897562
-9.794926902108958,34.297606991936
9.360760017738588,-2.6338641579291564
9.097878249185712,-5.72560847117459
-2.4779096689748847,2.3385764219676495
-7.663172368810301,28.900321014922117
-5.034211392700245,11.879333865481328
-7.632914020312471,20.70112041287136
-6.169403947295806,12.424015649512029
-4.241767089166926,5.830533523112287
3.693800231795233,-8.8285345854609
-7.052960203814287,19.041376274380944
-0.26264901732926305,2.5700156938212046
5.813878684108074,-6.747454433256253
-6.279686711382359,20.731256536900148
-3.0957141151504386,6.401155523932683
-7.968821056003906,29.275980735629112
8.77239594608887,3.8615772059197715
7.992726699274147,-6.013897766110963
9.876696923196022,-1.310851016632947
