x,y
-15.0,-1.215286947373423
-14.9,-0.8704555392640826
-14.8,-0.8657666501384003
-14.700000000000001,-0.6774089605940136
-14.600000000000001,-0.4041076723882519
-14.500000000000002,-0.929789690199106
-14.400000000000002,-0.8705507195690517
-14.300000000000002,-1.1906227016819124
-14.200000000000003,-1.1319361042121838
-14.100000000000003,-1.6120681781534034
-14.000000000000004,-1.3057822646123312
-13.900000000000004,-1.2946831867205986
-13.800000000000004,-1.310122881016551
-13.700000000000005,-0.9523596637234801
-13.600000000000005,-0.8678988073004983
-13.500000000000005,-0.6979681596880932
-13.400000000000006,-0.8664274177174764
-13.300000000000006,-0.876339819933515
-13.200000000000006,-1.0588871023136366
-13.100000000000007,-1.1979200900529126
-13.000000000000007,-0.823957889792478
-12.900000000000007,-1.3181770830695223
-12.800000000000008,-1.0525329769291014
-12.700000000000008,-1.2393472607630223
-12.600000000000009,-1.0246780274828435
-12.500000000000009,-0.8473321682421054
-12.40000000000001,-0.723075601237928
-12.30000000000001,-0.7791255872398055
-12.20000000000001,-0.892060280136489
-12.10000000000001,-0.9563768630380909
-12.00000000000001,-1.2886031544317618
-11.900000000000011,-1.188597296166128
-11.800000000000011,-1.236078463276253
-11.700000000000012,-1.349073450076376
-11.600000000000012,-1.131904734442919
-11.500000000000012,-1.1047705829750387
-11.400000000000013,-0.8653685668683023
-11.300000000000013,-0.6235174550113537
-11.200000000000014,-0.9592608181386033
-11.100000000000014,-0.9700478064708853
-11.000000000000014,-0.724045823556709
-10.900000000000015,-0.7976672025789007
-10.800000000000015,-1.0950357485437852
-10.700000000000015,-1.4423331521696237
-10.600000000000016,-1.2547148228342841
-10.500000000000016,-1.5276174876708024
-10.400000000000016,-1.2020105688205156
-10.300000000000017,-1.1053539326685367
-10.200000000000017,-0.7448313996813969
-10.100000000000017,-0.7161283757139871
-10.000000000000018,-0.9275532710681785
-9.900000000000018,-1.0086903263251603
-9.800000000000018,-1.058537297343537
-9.700000000000019,-0.9329974651089606
-9.60000000000002,-1.2676166332992977
-9.50000000000002,-1.5162692815340673
-9.40000000000002,-0.9664893140183016
-9.30000000000002,-1.3576591924787953
-9.20000000000002,-0.9140114664054961
-9.100000000000021,-0.6902722237189626
-9.000000000000021,-0.5638059762327735
-8.900000000000022,-0.6126738789971835
-8.800000000000022,-0.776505648472484
-8.700000000000022,-0.9163607202241414
-8.600000000000023,-1.1853509114671115
-8.500000000000023,-0.8901934079717668
-8.400000000000023,-1.138010942754788
-8.300000000000024,-1.3171094512899506
-8.200000000000024,-1.049024227182694
-8.100000000000025,-1.0466019422474102
-8.000000000000025,-1.0251918338187331
-7.900000000000025,-0.6879877591792581
-7.800000000000026,-1.0046135372130436
-7.700000000000026,-0.5092453790350537
