x,y
-15.0,-0.9299105503439429
-14.9,-1.2557350334304276
-14.8,-0.95824435896898
-14.700000000000001,-1.0977572102141868
-14.600000000000001,-0.8671176160131128
-14.500000000000002,-0.5472826944516254
-14.400000000000002,-0.7892926606733524
-14.300000000000002,-1.142748196351264
-14.200000000000003,-1.2669210798089192
-14.100000000000003,-0.7306802942139103
-14.000000000000004,-0.8539673195300249
-13.900000000000004,-1.191068630058681
-13.800000000000004,-1.2183806956096905
-13.700000000000005,-1.3486988194853526
-13.600000000000005,-1.2628422077380783
-13.500000000000005,-0.7727990541782115
-13.400000000000006,-1.0253422440827284
-13.300000000000006,-0.7140644138588579
-13.200000000000006,-0.8749384187810639
-13.100000000000007,-0.8378598322155555
-13.000000000000007,-1.0612496611429725
-12.900000000000007,-1.2858134502580916
-12.800000000000008,-0.9835821794855715
-12.700000000000008,-1.2840156677641645
-12.600000000000009,-1.3460658846327513
-12.500000000000009,-1.3959569403605232
-12.40000000000001,-1.2103802374523356
-12.30000000000001,-0.5738333664248492
-12.20000000000001,-0.698339291503077
-12.10000000000001,-0.9026563141553016
-12.00000000000001,-1.0061904122142569
-11.900000000000011,-1.0221027480480438
-11.800000000000011,-0.9791586544201978
-11.700000000000012,-1.2286419158728916
-11.600000000000012,-0.9950616320362013
-11.500000000000012,-1.0410276169417914
-11.400000000000013,-1.234306144624284
-11.300000000000013,-0.8656267973311909
-11.200000000000014,-0.8998836433434738
-11.100000000000014,-0.693634713166003
-11.000000000000014,-0.8809042430824519
-10.900000000000015,-1.1592212344475277
-10.800000000000015,-1.3623731756612134
-10.700000000000015,-1.2651700091656675
-10.600000000000016,-1.1051685465646053
-10.500000000000016,-1.0214224027663759
-10.400000000000016,-1.3300013120530025
-10.300000000000017,-1.0537709656243814
-10.200000000000017,-0.769601370392509
-10.100000000000017,-0.8224553329371201
-10.000000000000018,-0.9414177046897207
-9.900000000000018,-0.6579882772375119
-9.800000000000018,-0.9057732073634072
-9.700000000000019,-0.887552791890655
-9.60000000000002,-1.034642615022087
-9.50000000000002,-1.3309631888848488
-9.40000000000002,-1.1392310463873425
-9.30000000000002,-0.5516073783633352
-9.20000000000002,-1.0313345516464933
-9.100000000000021,-0.8730060136333491
-9.000000000000021,-0.9466425432053233
-8.900000000000022,-0.585849962822155
-8.800000000000022,-0.784659003673588
-8.700000000000022,-0.9186719769227509
-8.600000000000023,-1.2191413153056316
-8.500000000000023,-1.1691039279636601
-8.400000000000023,-1.0900891747542107
-8.300000000000024,-0.919957346549186
-8.200000000000024,-1.224116348032967
-8.100000000000025,-1.0496447428191806
-8.000000000000025,-0.9537948741712715
-7.900000000000025,-0.9023390522601361
-7.800000000000026,-0.5824078603013452
-7.700000000000026,-0.5169804903640386
-7.600000000000026,-0.8502690027167727
-7.500000000000027,-0.7449396852659514
-7.400000000000027,-0.6072213950249498
-7.300000000000027,-0.9306731348084045
-7.200000000000028,-0.7317239656893149
-7.100000000000028,-1.348020335536152
-7.000000000000028,-1.2355975930049532
-6.900000000000029,-1.1080110072363636
-6.800000000000029,-0.8640957691288211
-6.7000000000000295,-0.7016904300419788
-6.60000000000003,-0.44307147826443094
-6.50000000000003,-0.6419755208374158
-6.4000000000000306,-1.012397683380553
-6.300000000000031,-0.8503138845182825
-6.200000000000031,-0.7134598233097915
-6.100000000000032,-0.8694067363724992
-6.000000000000032,-0.8471277993829637
-5.900000000000032,-0.9673817263846982
-5.800000000000033,-0.8830149950703744
-5.700000000000033,-1.1520643720413462
-5.600000000000033,-0.5886401616770127
-5.500000000000034,-1.0852386718883298
-5.400000000000034,-0.6858235484819966
-5.3000000000000345,-1.2588075071291043
-5.200000000000035,-1.2770432896974109
-5.100000000000035,-0.8221047804368172
-5.0000000000000355,-0.8747498347506801
-4.900000000000036,-1.062302661379316
-4.800000000000036,-1.180895182694086
-4.700000000000037,-1.0636165523958314
-4.600000000000037,-0.788691279928587
-4.500000000000037,-1.0806357284703785
-4.400000000000038,-0.6900774952199584
