x,y
-15.0,-1.3849594991888639
-14.9,-1.0112496280358931
-14.8,-1.1136434959518104
-14.700000000000001,-0.7027766462204598
-14.600000000000001,-0.8817094876811313
-14.500000000000002,-0.7021034293492843
-14.400000000000002,-0.6066377291478369
-14.300000000000002,-0.6432842846482747
-14.200000000000003,-0.6884813408985722
-14.100000000000003,-1.2644313413002806
-14.000000000000004,-0.7202143112341268
-13.900000000000004,-1.2815472919438542
-13.800000000000004,-1.0472830580549388
-13.700000000000005,-1.2629582713064855
-13.600000000000005,-0.8384245048081932
-13.500000000000005,-1.2679354911597347
-13.400000000000006,-0.7411226645000866
-13.300000000000006,-1.1673589320590252
-13.200000000000006,-1.1599497547524176
-13.100000000000007,-0.5645275680693549
-13.000000000000007,-1.189742983959808
-12.900000000000007,-1.0276743928140972
-12.800000000000008,-1.4543083687390668
-12.700000000000008,-1.5386802564598527
-12.600000000000009,-0.9587168886616252
-12.500000000000009,-1.0122702148086675
-12.40000000000001,-0.4952892732787162
-12.30000000000001,-0.9312081981796428
-12.20000000000001,-0.996760393557609
-12.10000000000001,-1.1630573856562694
-12.00000000000001,-0.6494295862759791
-11.900000000000011,-1.078658671187401
-11.800000000000011,-0.574370340871395
-11.700000000000012,-1.0547940377374907
-11.600000000000012,-1.8031693811124305
-11.500000000000012,-0.6844832216558107
-11.400000000000013,-0.9838868427928253
-11.300000000000013,-1.0926882215828688
-11.200000000000014,-0.7668236675157296
-11.100000000000014,-0.19610209113267552
-11.000000000000014,-0.7254586457568448
-10.900000000000015,-0.4341843536644885
-10.800000000000015,-0.8006933224316382
-10.700000000000015,-1.4436888484713584
-10.600000000000016,-0.7924552997426533
-10.500000000000016,-1.2194180882778727
-10.400000000000016,-0.6157426343277975
-10.300000000000017,-1.003289412835386
-10.200000000000017,-0.42172052543737093
-10.100000000000017,-0.5353440256203951
-10.000000000000018,-0.9374266385147695
-9.900000000000018,-1.273230928622613
-9.800000000000018,-0.8306337960701233
-9.700000000000019,-1.1586901982773627
-9.60000000000002,-0.7837196511295448
-9.50000000000002,-1.3033580737190382
-9.40000000000002,-1.4252266300736005
-9.30000000000002,-1.1789747552994665
-9.20000000000002,-1.0082716741168252
-9.100000000000021,-0.6120395376810344
-9.000000000000021,-1.0253552124828416
-8.900000000000022,-0.7554500464323066
-8.800000000000022,-0.8004785986550388
-8.700000000000022,-0.9986377672320098
-8.600000000000023,-0.9297457491474501
-8.500000000000023,-0.578251081521086
-8.400000000000023,-1.2871788157796051
-8.300000000000024,-0.4158756387086612
-8.200000000000024,-1.0795031264995463
-8.100000000000025,-1.1088741920457983
-8.000000000000025,-0.9661024502551315
-7.900000000000025,-0.9004642438159614
-7.800000000000026,-0.4835601324428242
-7.700000000000026,-0.728305295556199
-7.600000000000026,-0.553338534792254
-7.500000000000027,-0.4528286068822019
-7.400000000000027,-0.9165213755538684
-7.300000000000027,-0.8627754637955949
-7.200000000000028,-1.417853889248076
-7.100000000000028,-1.2822163483577296
-7.000000000000028,-1.1542666636009904
-6.900000000000029,-0.6654006517145881
-6.800000000000029,-0.7978819630470603
-6.7000000000000295,-0.3179822525315559
-6.60000000000003,-1.2900157134954338
-6.50000000000003,-1.4083198013257585
-6.4000000000000306,-1.1996353097949988
-6.300000000000031,-0.9268469129472406
-6.200000000000031,-0.8926980835627858
-6.100000000000032,-1.3497187656809784
-6.000000000000032,-1.5252288973327794
-5.900000000000032,-1.1468594860971861
-5.800000000000033,-1.2189628425003562
-5.700000000000033,-0.9807591268042505
-5.600000000000033,-0.5243128988566252
-5.500000000000034,-1.0445958728863887
-5.400000000000034,-0.5847571451689182
-5.3000000000000345,-0.8123426845737765
-5.200000000000035,-0.8920104695884968
-5.100000000000035,-1.1895215912456398
-5.0000000000000355,-0.6100784094543106
-4.900000000000036,-1.6334790454699042
-4.800000000000036,-0.7401104787995019
-4.700000000000037,-0.8348837104024467
-4.600000000000037,-0.6707497460908144
-4.500000000000037,-0.7510658733136846
-4.400000000000038,-0.47116380886732445
-4.300000000000038,-0.8015465320523847
-4.200000000000038,-0.4250057041892688
-4.100000000000039,-0.2711958986878055
-4.000000000000039,-0.92441544328008
-3.9000000000000394,-0.7328012756404494
-3.80000000000004,-1.05284159973419
-3.70000000000004,-0.5693209222171627
-3.6000000000000405,-1.0175679846334442
-3.500000000000041,-1.188514062812325
-3.400000000000041,-0.7849781538704721
-3.3000000000000416,-0.7965579929431454
-3.200000000000042,-0.3863353919308923
-3.1000000000000423,-0.931351566308969
-3.0000000000000426,-0.5585724209243655
-2.900000000000043,0.2499374025016583
-2.8000000000000433,-0.7162959927628026
-2.7000000000000437,-0.474834911928976
-2.600000000000044,-0.5417874271392445
-2.5000000000000444,-0.7304021828534387
-2.4000000000000448,-0.5704164069352382
-2.300000000000045,-0.558126611779143
-2.2000000000000455,-0.28014714768715054
-2.100000000000046,-0.3174340982023537
-2.000000000000046,-0.21362607650889015
-1.9000000000000465,-0.16021113994204894
-1.800000000000047,-0.160517395874311
-1.7000000000000473,-0.5111829832734225
-1.6000000000000476,-0.4538802887264995
-1.500000000000048,-0.2546189091633148
-1.4000000000000483,-0.44164360068461866
-1.3000000000000487,-0.02553644936185473
-1.200000000000049,-0.43935736856639335
-1.1000000000000494,0.09758497480608253
-1.0000000000000497,0.06475619306148749
-0.9000000000000501,-0.1992029039997852
-0.8000000000000504,-0.3836066101591382
-0.7000000000000508,-0.4039915370021515
-0.6000000000000512,-0.1690592665638217
-0.5000000000000515,-0.20009544434530302
-0.40000000000005187,-0.09335574669722974
-0.3000000000000522,-0.3930722503790293
-0.20000000000005258,-0.14061717701821302
-0.10000000000005294,-0.12889746349888648
-5.3290705182007514e-14,0.4058815944302287
0.09999999999994635,0.7867106519315459
0.199999999999946,0.13059675357912384
0.29999999999994564,0.48701848292946337
0.3999999999999453,0.4161738460438415
0.49999999999994493,0.1085490425050526
0.5999999999999446,-0.022825923558686262
0.6999999999999442,-0.30687730996092266
0.7999999999999439,-0.07708560197193302
0.8999999999999435,-0.6363891804615737
0.9999999999999432,0.5486833854215778
1.0999999999999446,0.03191901165967667
1.1999999999999424,0.5969852656781991
1.2999999999999403,0.49120780047686935
1.3999999999999417,0.42711940533441134
1.4999999999999432,0.45492921879419845
1.599999999999941,0.45012950918802597
1.699999999999939,0.45069267614323527
1.7999999999999403,0.1405328057196815
1.8999999999999417,0.33465624660994536
1.9999999999999396,0.18336387203153692
2.0999999999999375,-0.22154469363468876
2.199999999999939,0.221344221398605
2.2999999999999403,0.26607387210112254
2.399999999999938,0.8784269437059447
2.499999999999936,0.572714408180079
2.5999999999999375,0.7845816798446729
2.699999999999939,0.7044073993329724
2.7999999999999368,0.41774549295454094
2.8999999999999346,0.7931642057311987
2.999999999999936,0.5900719814282821
3.0999999999999375,0.7242845554799778
3.1999999999999353,0.16545230930465699
3.299999999999933,1.0619000659810476
3.3999999999999346,0.5935183967677159
3.499999999999936,0.9814852251874002
3.599999999999934,1.1403420715718406
3.699999999999932,1.191807979571412
3.799999999999933,0.7137947706403169
3.8999999999999346,0.3155781145763804
3.9999999999999325,0.8699857374054694
4.09999999999993,1.3489516048954246
4.199999999999932,0.596106242791815
4.299999999999933,0.6646751466893484
4.399999999999931,0.40538790137139247
4.499999999999929,1.1598587321123859
4.59999999999993,0.6264636716228038
4.699999999999932,1.309106639505051
4.79999999999993,0.7449166641020366
4.8999999999999275,0.5607286675940935
4.999999999999929,1.032372215740727
5.09999999999993,0.7658738511018661
5.199999999999928,0.8859928789781605
5.299999999999926,0.9843535886016817
5.3999999999999275,0.9228138890195517
5.499999999999929,0.8802559121624758
5.599999999999927,0.6048982059835939
5.699999999999925,1.2475928261345026
5.799999999999926,0.3953799369378217
5.8999999999999275,0.9987913682642724
5.999999999999925,1.052197139718826
6.099999999999923,1.0440530829315917
6.199999999999925,0.8942033669094018
6.299999999999926,1.1945675770861661
6.399999999999924,1.1146289443541955
6.499999999999922,0.46908254277061867
6.599999999999923,0.9951502716080114
6.699999999999925,0.7582021500298849
6.7999999999999226,0.9891574813320085
6.89999999999992,0.6765017282970941
6.999999999999922,1.3215349983442133
7.099999999999923,1.198775775800662
7.199999999999921,1.303541628406884
7.299999999999919,0.8701303371970102
7.39999999999992,0.8555451047604796
7.499999999999922,0.7461842746074867
7.59999999999992,0.4026704170228915
7.699999999999918,1.0046373043589922
7.799999999999919,0.8518589439770393
7.89999999999992,0.9423876712917728
7.999999999999918,0.977072188406923
8.099999999999916,0.9878411340732128
8.199999999999918,1.575341307555758
8.299999999999919,0.9883106533415541
8.399999999999917,1.3656311872639129
8.499999999999915,0.4145890504322014
